iter	Logloss
1513	0.3869504116
1514	0.3868921868
1515	0.386829344
1516	0.3868154144
1517	0.3867848384
1518	0.3867722663
1519	0.3867349879
1520	0.3866801949
1521	0.3866635299
1522	0.3866481507
1523	0.3866066131
1524	0.3864994898
1525	0.3864533021
1526	0.3863922708
1527	0.3863801339
1528	0.3863535631
1529	0.3863382639
1530	0.386283087
1531	0.3861908133
1532	0.3861047985
1533	0.3860380702
1534	0.3860233301
1535	0.3860082269
1536	0.3859816302
1537	0.3859095511
1538	0.3858861057
1539	0.3857842309
1540	0.3857494191
1541	0.3857194429
1542	0.3857045618
1543	0.3856877733
1544	0.38564523
1545	0.385610216
1546	0.3855959779
1547	0.3855046068
1548	0.385492429
1549	0.3854784625
1550	0.3854001226
1551	0.3853195263
1552	0.3853099716
1553	0.3852684644
1554	0.3852050076
1555	0.3851859372
1556	0.3851467477
1557	0.3851030678
1558	0.3850477361
1559	0.3850392461
1560	0.3850185258
1561	0.3849304733
1562	0.3848843344
1563	0.3848507084
1564	0.3848016454
1565	0.3847459143
1566	0.3846625731
1567	0.3846444346
1568	0.3845720431
1569	0.384545268
1570	0.3845339552
1571	0.3844321895
1572	0.3844082374
1573	0.384369377
1574	0.3842764803
1575	0.3842436873
1576	0.3842280581
1577	0.3842036485
1578	0.3841711614
1579	0.3841549734
1580	0.3841134597
1581	0.3840488453
1582	0.3840245895
1583	0.383959612
1584	0.3839064527
1585	0.3838907651
1586	0.3838451746
1587	0.3838078668
1588	0.3837843607
1589	0.3837696412
1590	0.3836882244
1591	0.3836507712
1592	0.3836151624
1593	0.3836000996
1594	0.3835634068
1595	0.3835501299
1596	0.3835352573
1597	0.3834355153
1598	0.3833981293
1599	0.3833597973
1600	0.3832980805
1601	0.3832140487
1602	0.383205139
1603	0.3831851793
1604	0.3831630239
1605	0.3831135864
1606	0.3830468385
1607	0.3830354211
1608	0.3830072884
1609	0.3829589966
1610	0.3829406109
1611	0.3828400831
1612	0.382816995
1613	0.3827849008
1614	0.3827473362
1615	0.3827211068
1616	0.3826933072
1617	0.3826279855
1618	0.3825576782
1619	0.3825116131
1620	0.3824527965
1621	0.3824248012
1622	0.3824037118
1623	0.3823816828
1624	0.3823699439
1625	0.3823348284
1626	0.3822574082
1627	0.3822370219
1628	0.3822026429
1629	0.3821600255
1630	0.3820890327
1631	0.3820784829
1632	0.3819856132
1633	0.3819695837
1634	0.3819245769
1635	0.3819015456
1636	0.3818651161
1637	0.3818518749
1638	0.3817734249
1639	0.3817401045
1640	0.3816806242
1641	0.3816342476
1642	0.3815855147
1643	0.3815284463
1644	0.3815157791
1645	0.3815033891
1646	0.3814376108
1647	0.3814019924
1648	0.381322076
1649	0.3812876332
1650	0.3812304678
1651	0.3812069883
1652	0.381165244
1653	0.3811149142
1654	0.3810459655
1655	0.3810199405
1656	0.3809721987
1657	0.3809453651
1658	0.3808691764
1659	0.3808503364
1660	0.3808179776
1661	0.3807747548
1662	0.3807144344
1663	0.3806034625
1664	0.3805783377
1665	0.3805288031
1666	0.3805170544
1667	0.3804939565
1668	0.3804260554
1669	0.3803970777
1670	0.3803673164
1671	0.3803040043
1672	0.3802599379
1673	0.3801683416
1674	0.3801508201
1675	0.3801327908
1676	0.3800199461
1677	0.3799642007
1678	0.3799509338
1679	0.379877357
1680	0.3798430098
1681	0.379809919
1682	0.3797245961
1683	0.3797113607
1684	0.3796993975
1685	0.3796790442
1686	0.3795870382
1687	0.3795755831
1688	0.3795650825
1689	0.3795030149
1690	0.3794768242
1691	0.3794658975
1692	0.3794115512
1693	0.3793511262
1694	0.3792963984
1695	0.3792746866
1696	0.3792024352
1697	0.3791833973
1698	0.3791236584
1699	0.3791125577
1700	0.3790488263
1701	0.3789838082
1702	0.3789347238
1703	0.3788845486
1704	0.3788731656
1705	0.3788097959
1706	0.3787867074
1707	0.3787629791
1708	0.3787432393
1709	0.3786998612
1710	0.3786427966
1711	0.3785707596
1712	0.3784851775
1713	0.378441566
1714	0.378365183
1715	0.3783324128
1716	0.3782597418
1717	0.3782302463
1718	0.3781925692
1719	0.3781587557
1720	0.3781190974
1721	0.3780943835
1722	0.3780672981
1723	0.3780134754
1724	0.377992365
1725	0.3779045248
1726	0.3778271756
1727	0.3778106498
1728	0.3777460009
1729	0.3777047207
1730	0.3776582263
1731	0.3776089819
1732	0.3775785192
1733	0.3775495502
1734	0.3774822267
1735	0.3774535882
1736	0.3773918383
1737	0.377368043
1738	0.3773245635
1739	0.3773020428
1740	0.3772925814
1741	0.3772302606
1742	0.3772115612
1743	0.3771844669
1744	0.3771723152
1745	0.3771069949
1746	0.3770988212
1747	0.3770401276
1748	0.376999904
1749	0.3769890133
1750	0.3769126704
1751	0.3768256167
1752	0.3767991521
1753	0.3767882045
1754	0.3767779307
1755	0.3767532906
1756	0.3767089355
1757	0.3766921576
1758	0.3766165687
1759	0.3765945957
1760	0.3765601987
1761	0.3765493639
1762	0.3765371091
1763	0.3764964749
1764	0.3764233605
1765	0.3763939798
1766	0.3763462269
1767	0.376303397
1768	0.3762478322
1769	0.3762287024
1770	0.3761868407
1771	0.3761467797
1772	0.3760852008
1773	0.3760557991
1774	0.376016717
1775	0.3759420832
1776	0.3759300158
1777	0.3758976628
1778	0.3758297559
1779	0.3758198629
1780	0.375780308
1781	0.375754634
1782	0.375673865
1783	0.3756601095
1784	0.375630109
1785	0.3755767192
1786	0.3755143541
1787	0.3755037295
1788	0.3754667588
1789	0.3754157928
1790	0.3753676933
1791	0.3753479178
1792	0.3752829789
1793	0.3752694906
1794	0.3751939863
1795	0.3751814455
1796	0.3750928669
1797	0.3750097422
1798	0.3749670439
1799	0.3749554537
1800	0.3749303038
1801	0.3748904465
1802	0.3748680515
1803	0.3747755622
1804	0.3747647204
1805	0.3747234747
1806	0.3746532456
1807	0.3746424877
1808	0.3745676204
1809	0.374501403
1810	0.3744701212
1811	0.374400227
1812	0.3743725102
1813	0.3743085341
1814	0.3742738893
1815	0.3742388817
1816	0.3742191985
1817	0.3741898527
1818	0.3741360515
1819	0.3740966449
1820	0.3740240095
1821	0.3739879746
1822	0.373931628
1823	0.373910831
1824	0.3738352908
1825	0.3737820109
1826	0.3737464049
1827	0.3736581817
1828	0.3736228539
1829	0.3735462062
1830	0.3734980348
1831	0.3734799832
1832	0.3734432445
1833	0.3734317219
1834	0.373409327
1835	0.3733510937
1836	0.3733319019
1837	0.3732729707
1838	0.373192807
1839	0.3731359056
1840	0.3730887506
1841	0.3730368909
1842	0.3729780835
1843	0.3729625251
1844	0.3729502499
1845	0.3728608965
1846	0.3728338219
1847	0.3727824278
1848	0.3727345887
1849	0.3727187121
1850	0.372674599
1851	0.3725894755
1852	0.3725437918
1853	0.3725268958
1854	0.3724547675
1855	0.37242325
1856	0.3723690568
1857	0.3722929376
1858	0.3722815439
1859	0.3722296235
1860	0.3721859591
1861	0.3721245533
1862	0.3720561408
1863	0.3720039838
1864	0.3719804207
1865	0.3719139144
1866	0.3719042783
1867	0.371878431
1868	0.3718705567
1869	0.3718516119
1870	0.3717986458
1871	0.3717761863
1872	0.3717660213
1873	0.3717433618
1874	0.3716963102
1875	0.3716669677
1876	0.3715941699
1877	0.3715838559
1878	0.3715429005
1879	0.3714412649
1880	0.371433297
1881	0.3714113103
1882	0.3713703556
1883	0.3713372854
1884	0.371282709
1885	0.3712521848
1886	0.3712408605
1887	0.3711862477
1888	0.3711342226
1889	0.3711014286
1890	0.3710808873
1891	0.3710674307
1892	0.3710315151
1893	0.370997458
1894	0.3709496681
1895	0.3709254549
1896	0.3709142955
1897	0.3708156055
1898	0.3708085901
1899	0.370751508
1900	0.3707352749
1901	0.3706581064
1902	0.3706002805
1903	0.370535373
1904	0.3705159271
1905	0.3704611163
1906	0.370426023
1907	0.3703734149
1908	0.3703543188
1909	0.3702840646
1910	0.3702643559
1911	0.3701992316
1912	0.3701808173
1913	0.3701704572
1914	0.3701127103
1915	0.3701030926
1916	0.3700873943
1917	0.3700256539
1918	0.3700128502
1919	0.3699889288
1920	0.3699580381
1921	0.3698729596
1922	0.3698549345
1923	0.3697982888
1924	0.3697206967
1925	0.3697027694
1926	0.3696464215
1927	0.3696136847
1928	0.369582459
1929	0.369570898
1930	0.3694757319
1931	0.3694430807
1932	0.3693809571
1933	0.3693724981
1934	0.369334931
1935	0.3693014821
1936	0.3692719578
1937	0.3692037177
1938	0.3691425623
1939	0.3691273386
1940	0.3690789382
1941	0.3690524941
1942	0.3690009435
1943	0.3689565519
1944	0.3689450294
1945	0.3689012847
1946	0.3688489499
1947	0.3687812092
1948	0.3687717499
1949	0.3687465621
1950	0.3686616807
1951	0.3685896543
1952	0.3685786687
1953	0.368548345
1954	0.3684922316
1955	0.368483963
1956	0.3684499335
1957	0.3684187065
1958	0.3683630645
1959	0.3683430288
1960	0.3682974296
1961	0.3682849953
1962	0.3682386647
1963	0.3682293808
1964	0.3681900555
1965	0.3681139112
1966	0.3681051998
1967	0.3680336953
1968	0.368024816
1969	0.3679811308
1970	0.367945135
1971	0.3679249826
1972	0.3679074072
1973	0.3678959275
1974	0.3678330732
1975	0.3678008742
1976	0.3677788238
1977	0.3676947642
1978	0.3676875504
1979	0.3676425894
1980	0.3676335175
1981	0.3676135631
1982	0.3675930807
1983	0.367547871
1984	0.3675101592
1985	0.3674994543
1986	0.3674809175
1987	0.3674424861
1988	0.3674041668
1989	0.367343392
1990	0.3673104378
1991	0.367259233
1992	0.3672507137
1993	0.3671956538
1994	0.3671816054
1995	0.3671166425
1996	0.3670929579
1997	0.3670483554
1998	0.36703345
1999	0.3670229122
2000	0.3669767285
2001	0.3669648895
2002	0.3669346273
2003	0.3669096473
2004	0.3668756284
2005	0.366799505
2006	0.3667781589
2007	0.3667420049
2008	0.3666892193
2009	0.3666459058
2010	0.3665723645
2011	0.366561063
2012	0.3665519554
2013	0.3664906377
2014	0.3664814095
2015	0.3664562605
2016	0.3664283722
2017	0.3663804993
2018	0.3663380056
2019	0.3662921775
2020	0.366278773
2021	0.3662048245
2022	0.3661603371
2023	0.3661123227
2024	0.3661035345
2025	0.3660549617
2026	0.3660321751
2027	0.3659758073
2028	0.365934808
2029	0.3659087656
2030	0.3658474212
2031	0.3658387796
2032	0.3657915987
2033	0.3657659082
2034	0.365751597
2035	0.3657243909
2036	0.3657163139
2037	0.3656785698
2038	0.3656257032
2039	0.3655729362
2040	0.3655556765
2041	0.3655189239
2042	0.365494721
2043	0.3654573192
2044	0.3653988088
2045	0.3653256927
2046	0.3653031415
2047	0.365292728
2048	0.3652680259
2049	0.3652006395
2050	0.365184476
2051	0.3651221924
2052	0.3651107217
2053	0.3650540569
2054	0.3649984974
2055	0.3649596242
2056	0.3649143295
2057	0.3648929069
2058	0.3647955129
2059	0.364764562
2060	0.3647542471
2061	0.3647354486
2062	0.3647135009
2063	0.3646871366
2064	0.3646395988
2065	0.364579073
2066	0.3645003485
2067	0.36443534
2068	0.3643940112
2069	0.3643488573
2070	0.364321173
2071	0.3642384789
2072	0.36421672
2073	0.3641470546
2074	0.3641348638
2075	0.3640567563
2076	0.3640033334
2077	0.3639898927
2078	0.3639693202
2079	0.3639267326
2080	0.363917856
2081	0.3638445847
2082	0.3637880553
2083	0.3637752583
2084	0.3637477157
2085	0.3637039792
2086	0.3636955965
2087	0.3636610771
2088	0.3636386262
2089	0.3636233446
2090	0.3636135921
2091	0.3635777868
2092	0.3635198062
2093	0.3634867936
2094	0.3634632885
2095	0.3634386081
2096	0.3634137192
2097	0.3633862722
2098	0.3633616917
2099	0.3632781787
2100	0.3632363527
2101	0.3632275203
2102	0.3632165459
2103	0.3631981779
2104	0.3631070185
2105	0.3630914362
2106	0.3630442608
2107	0.3630008272
2108	0.3629849415
2109	0.3629541275
2110	0.3628718544
2111	0.3628343463
2112	0.3628205301
2113	0.3627741574
2114	0.3627476068
2115	0.3627259362
2116	0.362658312
2117	0.3626081386
2118	0.3625945445
2119	0.3625483469
2120	0.3624971325
2121	0.3624610301
2122	0.3623962641
2123	0.3623773135
2124	0.3623628306
2125	0.362301377
2126	0.3622347477
2127	0.3622199874
2128	0.3621954786
2129	0.3621347146
2130	0.3621080727
2131	0.3620748043
2132	0.3620246986
2133	0.3619884926
2134	0.361950961
2135	0.3619364588
2136	0.3619262867
2137	0.3618696737
2138	0.3618538259
2139	0.3618304435
2140	0.3617895345
2141	0.3617387338
2142	0.3617022661
2143	0.3616700873
2144	0.3616162788
2145	0.3615786042
2146	0.3615577453
2147	0.3614888389
2148	0.3614498999
2149	0.3614187854
2150	0.3614092665
2151	0.3613985
2152	0.361361492
2153	0.3613350371
2154	0.3612784395
2155	0.3612304895
2156	0.3612055331
2157	0.3611683039
2158	0.3611175428
2159	0.3610991957
2160	0.361074745
2161	0.3610421332
2162	0.3609975252
2163	0.3609315652
2164	0.3609069786
2165	0.3608965334
2166	0.3608655035
2167	0.360839263
2168	0.3608302258
2169	0.3607539368
2170	0.3607228158
2171	0.360713658
2172	0.3606576852
2173	0.3606234645
2174	0.3605874229
2175	0.3605536776
2176	0.3605296702
2177	0.3604346258
2178	0.3603780737
2179	0.3603208742
2180	0.360312941
2181	0.3603049848
2182	0.3602455036
2183	0.3601876698
2184	0.3601135442
2185	0.3600564111
2186	0.3600305816
2187	0.3600220995
2188	0.3599667926
2189	0.3599482324
2190	0.3599055144
2191	0.3598330625
2192	0.3597834234
2193	0.35972811
2194	0.3597183544
2195	0.3596577414
2196	0.3596433269
2197	0.359587171
2198	0.3595722695
2199	0.3595428955
2200	0.3595098243
2201	0.3594675272
2202	0.3593998025
2203	0.3593478319
2204	0.3593190582
2205	0.3593045414
2206	0.3592890067
2207	0.3592174222
2208	0.3591598283
2209	0.3591019378
2210	0.3590821276
2211	0.3590141678
2212	0.3589643097
2213	0.3589501491
2214	0.3589334047
2215	0.3588510257
2216	0.3588344334
2217	0.3587923703
2218	0.3587709604
2219	0.3587494792
2220	0.3586627382
2221	0.3586113218
2222	0.3586032116
2223	0.3585527824
2224	0.3585444934
2225	0.3584749671
2226	0.3584548516
2227	0.3584399756
2228	0.3583826
2229	0.3583749362
2230	0.358358715
2231	0.3583348127
2232	0.3582861574
2233	0.3582713381
2234	0.3582461718
2235	0.3582379651
2236	0.3582110738
2237	0.3581797815
2238	0.3581372998
2239	0.3580976433
2240	0.3580736264
2241	0.3580642646
2242	0.3580038812
2243	0.3579249937
2244	0.3578900785
2245	0.3578798391
2246	0.3578204981
2247	0.3578118709
2248	0.3577485001
2249	0.357740567
2250	0.3577097906
2251	0.3576883086
2252	0.3576423996
2253	0.3575711679
2254	0.3574954643
2255	0.3574675492
2256	0.3574051554
2257	0.3573979035
2258	0.3573144732
2259	0.3572574918
2260	0.357211146
2261	0.3571727195
2262	0.3571303142
2263	0.3570824472
2264	0.357050796
2265	0.3570280073
2266	0.3570094728
2267	0.3569801983
2268	0.3569730257
2269	0.3569388882
2270	0.3568662469
2271	0.3568014507
2272	0.3567888707
2273	0.356753716
2274	0.3567470366
2275	0.3567374795
2276	0.3566704389
2277	0.3566244985
2278	0.3565866543
2279	0.3565638905
2280	0.3565113738
2281	0.3565049088
2282	0.3564616282
2283	0.3564399285
2284	0.3563958284
2285	0.3563513998
2286	0.3562789593
2287	0.3561997941
2288	0.3561788449
2289	0.3561534883
2290	0.3561167323
2291	0.3560464752
2292	0.3559898541
2293	0.3559792094
2294	0.3559498351
2295	0.3559039263
2296	0.3558707229
2297	0.3558368194
2298	0.3558097027
2299	0.3557640517
2300	0.3557213983
2301	0.3556748948
2302	0.3556132956
2303	0.3555945598
2304	0.3555303419
2305	0.355514365
2306	0.3554961347
2307	0.3554291295
2308	0.3554113864
2309	0.3553983981
2310	0.3553225339
2311	0.3553132574
2312	0.3552456856
2313	0.355170554
2314	0.3551474217
2315	0.3551039153
2316	0.3550796995
2317	0.3550011879
2318	0.3549466046
2319	0.3549239072
2320	0.3549019472
2321	0.3548436095
2322	0.3547871926
2323	0.3547805252
2324	0.3547444823
2325	0.3547005012
2326	0.3546577621
2327	0.3546321311
2328	0.3545798581
2329	0.354552772
2330	0.3545324224
2331	0.3544966475
2332	0.3544436259
2333	0.3544338352
2334	0.3544096062
2335	0.3543913885
2336	0.3543471035
2337	0.3542968048
2338	0.3542468055
2339	0.3541924886
2340	0.3541218625
2341	0.3540938575
2342	0.3540568391
2343	0.3540291754
2344	0.3540056434
2345	0.3539693529
2346	0.3539591012
2347	0.3539199423
2348	0.3538781449
2349	0.3538238585
2350	0.353782617
2351	0.3537717764
2352	0.3537236443
2353	0.3537146761
2354	0.353688607
2355	0.3536362363
2356	0.3535742819
2357	0.3535622216
2358	0.3534965383
2359	0.3534720702
2360	0.3534358032
2361	0.3534270409
2362	0.3533991233
2363	0.3533584225
2364	0.3533141379
2365	0.3532389429
2366	0.3531951987
2367	0.3531329869
2368	0.353077241
2369	0.3530271702
2370	0.3530069517
2371	0.3529525191
2372	0.3529193938
2373	0.3529081872
2374	0.3528879144
2375	0.3528551732
2376	0.3527993944
2377	0.3527521594
2378	0.3527275256
2379	0.35271024
2380	0.3526621236
2381	0.3525884751
2382	0.3525787198
2383	0.3525653693
2384	0.352531718
2385	0.3524744429
2386	0.3524162681
2387	0.3523868676
2388	0.3523684556
2389	0.3523556771
2390	0.3523316838
2391	0.3522829288
2392	0.3522763643
2393	0.3522484203
2394	0.3521997672
2395	0.3521868018
2396	0.3521363598
2397	0.3521202811
2398	0.3521124406
2399	0.3521047865
2400	0.3520898724
2401	0.3520189442
2402	0.3520030633
2403	0.3519560104
2404	0.3519082894
2405	0.3518264633
2406	0.3518192272
2407	0.3518083786
2408	0.3517730357
2409	0.3517496071
2410	0.3516821865
2411	0.3516741742
2412	0.3516569045
2413	0.3516183506
2414	0.3515673703
2415	0.351534255
2416	0.351519125
2417	0.3514814516
2418	0.3514515098
2419	0.3514148261
2420	0.3513940275
2421	0.3513711098
2422	0.3513359476
2423	0.3512856086
2424	0.3512719868
2425	0.3511779323
2426	0.3511193756
2427	0.3511112583
2428	0.3510816694
2429	0.3510620788
2430	0.351014477
2431	0.3509730337
2432	0.3509500752
2433	0.3509320802
2434	0.350888479
2435	0.3508433447
2436	0.3508273846
2437	0.3507950463
2438	0.3507838132
2439	0.3507637258
2440	0.3507507843
2441	0.3507306862
2442	0.3507038128
2443	0.350695382
2444	0.3506831373
2445	0.3506461266
2446	0.3506401566
2447	0.3506085285
2448	0.3505440878
2449	0.3504939695
2450	0.3504847635
2451	0.35045221
2452	0.3504361817
2453	0.3504098517
2454	0.3503829841
2455	0.3503727354
2456	0.3503568352
2457	0.3502973912
2458	0.350287906
2459	0.3502669296
2460	0.3502474223
2461	0.3502287759
2462	0.3501985269
2463	0.3501571668
2464	0.3501405907
2465	0.3501315827
2466	0.3501208736
2467	0.3500203672
2468	0.3499875249
2469	0.3499227358
2470	0.3499122977
2471	0.3498386857
2472	0.3497950839
2473	0.3497338482
2474	0.3496995939
2475	0.3496150866
2476	0.3495802292
2477	0.3495665941
2478	0.3494955026
2479	0.3494733089
2480	0.349418705
2481	0.3493876771
2482	0.3493786127
2483	0.3493347241
2484	0.3492613772
2485	0.3492408588
2486	0.3492012726
2487	0.3491536957
2488	0.349145888
2489	0.3491207388
2490	0.3490999507
2491	0.3490149865
2492	0.3489936461
2493	0.3489671956
2494	0.3489449882
2495	0.3489022001
2496	0.3488639868
2497	0.3488301868
2498	0.3487870416
2499	0.3487463116
2500	0.3486948595
2501	0.3486412616
2502	0.3486260209
2503	0.3485633391
2504	0.3485457164
2505	0.3485290102
2506	0.3484922846
2507	0.3484076586
2508	0.3483456543
2509	0.3483361095
2510	0.3482986892
2511	0.3482890764
2512	0.3482628242
2513	0.3482093233
2514	0.3481848879
2515	0.3481393218
2516	0.3481326449
2517	0.3481189109
2518	0.3480982656
2519	0.3480769397
2520	0.348039933
2521	0.3480072595
2522	0.3479809397
2523	0.3479357278
2524	0.3479264087
2525	0.347917659
2526	0.3478517281
2527	0.3477766787
2528	0.3477706478
2529	0.3477104139
2530	0.347680544
2531	0.3476161661
2532	0.3476064441
2533	0.3475694883
2534	0.3475573632
2535	0.3475076285
2536	0.3474501383
2537	0.3474070425
2538	0.3473554809
2539	0.3472951683
2540	0.3472633004
2541	0.3472317176
2542	0.3472005079
2543	0.3471518523
2544	0.3470784851
2545	0.3470350712
2546	0.3469642512
2547	0.346874213
2548	0.3468289941
2549	0.3468072932
2550	0.3467683815
2551	0.3467568112
2552	0.3467490427
2553	0.3467294788
2554	0.3467150888
2555	0.3466695031
2556	0.3466342389
2557	0.3466131954
2558	0.3465922785
2559	0.3465401939
2560	0.3465274331
2561	0.3464937486
2562	0.3464185569
2563	0.3464009667
2564	0.3463484828
2565	0.3462490414
2566	0.3462100843
2567	0.3461750644
2568	0.3461662506
2569	0.346103909
2570	0.3460878537
2571	0.3460807638
2572	0.3460517722
2573	0.3460450833
2574	0.3460140584
2575	0.3459507258
2576	0.3458757881
2577	0.3458074459
2578	0.3457705659
2579	0.3457625693
2580	0.3456864993
2581	0.3456794433
2582	0.3456597729
2583	0.3455921537
2584	0.3455757488
2585	0.3455624637
2586	0.3455333385
2587	0.3455057947
2588	0.3454695805
2589	0.3454015275
2590	0.3453895986
2591	0.3453442391
2592	0.3453365612
2593	0.3452732622
2594	0.3452366756
2595	0.3452190056
2596	0.3451932044
2597	0.3451556467
2598	0.3451307355
2599	0.3451142645
2600	0.3450782594
2601	0.3450708338
2602	0.3450470289
2603	0.3450033156
2604	0.3449565127
2605	0.3449313081
2606	0.3448889262
2607	0.344854407
2608	0.3448073002
2609	0.344766742
2610	0.3447442437
2611	0.344697125
2612	0.3446422243
2613	0.3446168789
2614	0.3445956254
2615	0.3445420314
2616	0.3445284973
2617	0.3445118693
2618	0.3445048479
2619	0.3444828723
2620	0.3444747656
2621	0.3443755558
2622	0.3443329178
2623	0.3443134402
2624	0.3442816068
2625	0.3442486459
2626	0.3442025146
2627	0.3441976151
2628	0.3441625599
2629	0.3441458904
2630	0.3440963626
2631	0.3440735285
2632	0.3440374796
2633	0.3440059399
2634	0.3439830294
2635	0.3439754562
2636	0.3439491034
2637	0.3439177772
2638	0.3438742718
2639	0.3438598146
2640	0.3438458483
2641	0.3438144357
2642	0.3438070759
2643	0.3437573488
2644	0.3437184372
2645	0.343691898
2646	0.3436700998
2647	0.3436326049
2648	0.3436078608
2649	0.3435481268
2650	0.3435239713
2651	0.3434809674
2652	0.3434624874
2653	0.3434525881
2654	0.3433913177
2655	0.3433333415
2656	0.3433021029
2657	0.3432616532
2658	0.3431954696
2659	0.3431805396
2660	0.3431725646
2661	0.343157422
2662	0.3430764821
2663	0.3430671354
2664	0.3429993965
2665	0.3429878802
2666	0.342979201
2667	0.3429411146
2668	0.3429159313
2669	0.3429011029
2670	0.3428795166
2671	0.342858052
2672	0.3428348136
2673	0.342766405
2674	0.3427374432
2675	0.3427224369
2676	0.342671293
2677	0.342642179
2678	0.3425867684
2679	0.3425682308
2680	0.342517883
2681	0.3425090072
2682	0.3424393641
2683	0.3424301611
2684	0.3424055049
2685	0.3423794023
2686	0.3423585479
2687	0.3422925537
2688	0.3422818987
2689	0.3422248326
2690	0.3421746113
2691	0.3421557915
2692	0.3421440075
2693	0.3421220047
2694	0.3420975521
2695	0.3420804548
2696	0.3420477149
2697	0.3420408749
2698	0.3420096929
2699	0.3419976649
2700	0.3419886731
2701	0.3419505927
2702	0.3419272487
2703	0.3418869426
2704	0.3418785252
2705	0.341808014
2706	0.341734188
2707	0.3417109031
2708	0.3416675944
2709	0.3416354466
2710	0.341620578
2711	0.34157549
2712	0.3415451153
2713	0.3415122344
2714	0.3414923805
2715	0.3414476218
2716	0.3414412786
2717	0.3414002534
2718	0.3413821459
2719	0.3413225632
2720	0.3412928804
2721	0.3412654864
2722	0.3412443745
2723	0.3412230326
2724	0.3411838652
2725	0.3411685623
2726	0.3411537322
2727	0.3411148968
2728	0.341083077
2729	0.3410340489
2730	0.3410060133
2731	0.3409905805
2732	0.3409202137
2733	0.3409044006
2734	0.3408878303
2735	0.3408492546
2736	0.3407915427
2737	0.3407655218
2738	0.3407527889
2739	0.3407452129
2740	0.3407245853
2741	0.3407073419
2742	0.3406577222
2743	0.3406414347
2744	0.3406109765
2745	0.340593883
2746	0.3405347579
2747	0.3405295119
2748	0.3405104925
2749	0.3404572242
2750	0.3404425087
2751	0.3404266057
2752	0.3403960056
2753	0.3403882635
2754	0.3403646228
2755	0.3402812047
2756	0.3402705757
2757	0.3402640485
2758	0.3402558398
2759	0.3402158422
2760	0.3401982015
2761	0.3401890303
2762	0.3401239938
2763	0.3401042072
2764	0.3400950814
2765	0.3400707594
2766	0.3400251044
2767	0.3400116201
2768	0.3399834185
2769	0.3399649488
2770	0.3398809984
2771	0.3398551411
2772	0.3398483009
2773	0.3398210424
2774	0.3397942053
2775	0.3397777937
2776	0.339735802
2777	0.339707988
2778	0.3396226963
2779	0.3396108351
2780	0.3395565207
2781	0.3394849629
2782	0.3394518751
2783	0.3394256993
2784	0.3394072964
2785	0.339394003
2786	0.3393441454
2787	0.3393077129
2788	0.3392693018
2789	0.3392383122
2790	0.3391734723
2791	0.3391386856
2792	0.3391168724
2793	0.3390982918
2794	0.3390901809
2795	0.3390727909
2796	0.3390585521
2797	0.3390502773
2798	0.3390371098
2799	0.3389638968
2800	0.3389195345
2801	0.3389124385
2802	0.3388638564
2803	0.3388540786
2804	0.3388032619
2805	0.3387860936
2806	0.3387493076
2807	0.3387075205
2808	0.3386941217
2809	0.3386329609
2810	0.3386262287
2811	0.3385772821
2812	0.3385595408
2813	0.338542725
2814	0.3385302139
2815	0.3384948673
2816	0.3384742777
2817	0.338454024
2818	0.3384326698
2819	0.3384049634
2820	0.3383795527
2821	0.3383677864
2822	0.3383599287
2823	0.3383075765
2824	0.3383007197
2825	0.3382560927
2826	0.3382416605
2827	0.3382127411
2828	0.3381634572
2829	0.3381417376
2830	0.3381035519
2831	0.3380870285
2832	0.3380801719
2833	0.3380585478
2834	0.3380497235
2835	0.3380249023
2836	0.3380183264
2837	0.3379789709
2838	0.3379521232
2839	0.3379413608
2840	0.3379272528
2841	0.3379168853
2842	0.3379080153
2843	0.337853534
2844	0.3378401167
2845	0.3378246792
2846	0.3377831311
2847	0.3377234742
2848	0.3376970388
2849	0.3376756909
2850	0.3376353127
2851	0.337593598
2852	0.3375712107
2853	0.3375346011
2854	0.3375237928
2855	0.3375152105
2856	0.3375009969
2857	0.3374668266
2858	0.3374468204
2859	0.3373961477
2860	0.3373795978
2861	0.3373711969
2862	0.3373519268
2863	0.3372906115
2864	0.3372832853
2865	0.3372733305
2866	0.3372659752
2867	0.3372378076
2868	0.3372070057
2869	0.3371686553
2870	0.337146254
2871	0.3371048302
2872	0.337091313
2873	0.3370412477
2874	0.3370144134
2875	0.336940336
2876	0.3368703308
2877	0.3368290115
2878	0.3367742875
2879	0.3367378781
2880	0.3367192887
2881	0.3366792899
2882	0.3365906954
2883	0.336584977
2884	0.3365368103
2885	0.3365000769
2886	0.3364797189
2887	0.3364492406
2888	0.3363869825
2889	0.336334378
2890	0.3362970753
2891	0.3362606008
2892	0.3362263588
2893	0.3361765937
2894	0.3361419279
2895	0.3361010066
2896	0.3360627758
2897	0.3360551918
2898	0.3360270453
2899	0.3360150359
2900	0.3359930595
2901	0.3359723306
2902	0.3359152782
2903	0.3358565245
2904	0.3358234506
2905	0.3357452978
2906	0.3357389468
2907	0.3357288337
2908	0.3357223628
2909	0.3356969059
2910	0.335678505
2911	0.3356353975
2912	0.335612317
2913	0.3355678037
2914	0.335558237
2915	0.3355198394
2916	0.335510466
2917	0.3354981717
2918	0.3354489575
2919	0.3354426865
2920	0.3354192482
2921	0.3353611984
2922	0.3353287425
2923	0.3353124986
2924	0.335276501
2925	0.3352388906
